Location,Month,Avg temp (°C),Avg high (°C),Avg low (°C),Daylight (h/day),Cloud cover (%),Rainfall (mm),Source URL
"Minca, Colombia",Jun,29.4,32.2,26.7,12.8,92,58.4,https://weatherspark.com/y/149856/Average-Weather-at-Sim%C3%B3n-Bol%C3%ADvar-International-Airport-Colombia-Year-Round
"Minca, Colombia",Jul,28.9,32.2,26.7,12.7,89,45.7,https://weatherspark.com/y/149856/Average-Weather-at-Sim%C3%B3n-Bol%C3%ADvar-International-Airport-Colombia-Year-Round
"Minca, Colombia",Aug,28.9,31.7,26.1,12.5,91,61,https://weatherspark.com/y/149856/Average-Weather-at-Sim%C3%B3n-Bol%C3%ADvar-International-Airport-Colombia-Year-Round
"Minca, Colombia",Sep,28.3,31.7,26.1,12.2,95,88.9,https://weatherspark.com/y/149856/Average-Weather-at-Sim%C3%B3n-Bol%C3%ADvar-International-Airport-Colombia-Year-Round
"Minca, Colombia",Oct,28.3,31.1,25.6,11.9,93,116.8,https://weatherspark.com/y/149856/Average-Weather-at-Sim%C3%B3n-Bol%C3%ADvar-International-Airport-Colombia-Year-Round
"Minca, Colombia",Nov,27.8,31.1,25.6,11.6,84,71.1,https://weatherspark.com/y/149856/Average-Weather-at-Sim%C3%B3n-Bol%C3%ADvar-International-Airport-Colombia-Year-Round
"Minca, Colombia",Dec,27.8,31.7,24.4,11.5,67,20.3,https://weatherspark.com/y/149856/Average-Weather-at-Sim%C3%B3n-Bol%C3%ADvar-International-Airport-Colombia-Year-Round
"Santa Marta, Colombia",Jan,27.2,31.1,23.9,11.6,50,0,https://weatherspark.com/y/23482/Average-Weather-in-Santa-Marta-Colombia-Year-Round
"Santa Marta, Colombia",Feb,27.2,31.1,24.4,11.8,54,0,https://weatherspark.com/y/23482/Average-Weather-in-Santa-Marta-Colombia-Year-Round
"Santa Marta, Colombia",Mar,27.8,31.1,25,12.1,63,2.5,https://weatherspark.com/y/23482/Average-Weather-in-Santa-Marta-Colombia-Year-Round
"Santa Marta, Colombia",Apr,28.3,31.1,26.1,12.4,81,20.3,https://weatherspark.com/y/23482/Average-Weather-in-Santa-Marta-Colombia-Year-Round
"Santa Marta, Colombia",May,28.9,31.1,26.7,12.7,93,66,https://weatherspark.com/y/23482/Average-Weather-in-Santa-Marta-Colombia-Year-Round
"Santa Marta, Colombia",Jun,28.9,31.1,26.7,12.8,91,66,https://weatherspark.com/y/23482/Average-Weather-in-Santa-Marta-Colombia-Year-Round
"Santa Marta, Colombia",Jul,28.3,31.1,26.1,12.7,87,50.8,https://weatherspark.com/y/23482/Average-Weather-in-Santa-Marta-Colombia-Year-Round
"Santa Marta, Colombia",Aug,28.3,31.1,26.1,12.5,91,66,https://weatherspark.com/y/23482/Average-Weather-in-Santa-Marta-Colombia-Year-Round
"Santa Marta, Colombia",Sep,28.3,31.1,26.1,12.2,94,101.6,https://weatherspark.com/y/23482/Average-Weather-in-Santa-Marta-Colombia-Year-Round
"Santa Marta, Colombia",Oct,27.8,30.6,25.6,11.9,93,134.6,https://weatherspark.com/y/23482/Average-Weather-in-Santa-Marta-Colombia-Year-Round
"Santa Marta, Colombia",Nov,27.8,30.6,25.6,11.6,83,78.7,https://weatherspark.com/y/23482/Average-Weather-in-Santa-Marta-Colombia-Year-Round
"Santa Marta, Colombia",Dec,27.2,30.6,24.4,11.5,66,22.9,https://weatherspark.com/y/23482/Average-Weather-in-Santa-Marta-Colombia-Year-Round
"Asunción, Paraguay",Jan,27.8,33.3,22.8,13.5,45,124.5,https://weatherspark.com/y/29167/Average-Weather-in-Asunci%C3%B3n-Paraguay-Year-Round
"Asunción, Paraguay",Feb,27.2,32.2,22.8,12.9,42,134.6,https://weatherspark.com/y/29167/Average-Weather-in-Asunci%C3%B3n-Paraguay-Year-Round
"Asunción, Paraguay",Mar,26.1,31.1,21.7,12.2,33,119.4,https://weatherspark.com/y/29167/Average-Weather-in-Asunci%C3%B3n-Paraguay-Year-Round
"Asunción, Paraguay",Apr,23.3,28.3,18.9,11.5,31,154.9,https://weatherspark.com/y/29167/Average-Weather-in-Asunci%C3%B3n-Paraguay-Year-Round
"Asunción, Paraguay",May,19.4,24.4,16.1,10.9,32,114.3,https://weatherspark.com/y/29167/Average-Weather-in-Asunci%C3%B3n-Paraguay-Year-Round
"Asunción, Paraguay",Jun,17.8,22.8,14.4,10.6,37,73.7,https://weatherspark.com/y/29167/Average-Weather-in-Asunci%C3%B3n-Paraguay-Year-Round
"Asunción, Paraguay",Jul,17.8,23.3,13.3,10.7,35,48.3,https://weatherspark.com/y/29167/Average-Weather-in-Asunci%C3%B3n-Paraguay-Year-Round
"Asunción, Paraguay",Aug,19.4,25.6,15,11.3,32,43.2,https://weatherspark.com/y/29167/Average-Weather-in-Asunci%C3%B3n-Paraguay-Year-Round
"Asunción, Paraguay",Sep,21.1,27.2,16.7,12,32,71.1,https://weatherspark.com/y/29167/Average-Weather-in-Asunci%C3%B3n-Paraguay-Year-Round
"Asunción, Paraguay",Oct,23.9,29.4,18.9,12.7,38,129.5,https://weatherspark.com/y/29167/Average-Weather-in-Asunci%C3%B3n-Paraguay-Year-Round
"Asunción, Paraguay",Nov,25.6,31.1,20.6,13.4,38,157.5,https://weatherspark.com/y/29167/Average-Weather-in-Asunci%C3%B3n-Paraguay-Year-Round
"Asunción, Paraguay",Dec,27.2,32.2,22.2,13.7,42,144.8,https://weatherspark.com/y/29167/Average-Weather-in-Asunci%C3%B3n-Paraguay-Year-Round
"Bacalar, Mexico",Jan,23.3,28.3,19.4,11.2,23,58.4,https://weatherspark.com/y/13050/Average-Weather-in-Bacalar-Mexico-Year-Round
"Bacalar, Mexico",Feb,24.4,29.4,20.6,11.6,22,30.5,https://weatherspark.com/y/13050/Average-Weather-in-Bacalar-Mexico-Year-Round
"Bacalar, Mexico",Mar,26.1,30.6,22.2,12.1,25,22.9,https://weatherspark.com/y/13050/Average-Weather-in-Bacalar-Mexico-Year-Round
"Bacalar, Mexico",Apr,27.8,31.7,23.9,12.6,37,30.5,https://weatherspark.com/y/13050/Average-Weather-in-Bacalar-Mexico-Year-Round
"Bacalar, Mexico",May,28.3,32.2,25,13,59,81.3,https://weatherspark.com/y/13050/Average-Weather-in-Bacalar-Mexico-Year-Round
"Bacalar, Mexico",Jun,28.3,31.7,25.6,13.2,80,154.9,https://weatherspark.com/y/13050/Average-Weather-in-Bacalar-Mexico-Year-Round
"Bacalar, Mexico",Jul,28.3,31.7,25,13.1,77,116.8,https://weatherspark.com/y/13050/Average-Weather-in-Bacalar-Mexico-Year-Round
"Bacalar, Mexico",Aug,28.3,32.2,25,12.7,77,121.9,https://weatherspark.com/y/13050/Average-Weather-in-Bacalar-Mexico-Year-Round
"Bacalar, Mexico",Sep,27.8,31.7,24.4,12.2,81,167.6,https://weatherspark.com/y/13050/Average-Weather-in-Bacalar-Mexico-Year-Round
"Bacalar, Mexico",Oct,26.7,30.6,22.8,11.7,67,149.9,https://weatherspark.com/y/13050/Average-Weather-in-Bacalar-Mexico-Year-Round
"Bacalar, Mexico",Nov,25,29.4,21.1,11.2,45,83.8,https://weatherspark.com/y/13050/Average-Weather-in-Bacalar-Mexico-Year-Round
"Bacalar, Mexico",Dec,23.9,28.3,20,11,31,58.4,https://weatherspark.com/y/13050/Average-Weather-in-Bacalar-Mexico-Year-Round
"Tilcara, Argentina",Jan,11.1,16.1,6.7,13.4,53,147.3,https://weatherspark.com/y/27954/Average-Weather-in-Tilcara-Argentina-Year-Round
"Tilcara, Argentina",Feb,11.1,15.6,6.7,12.9,49,147.3,https://weatherspark.com/y/27954/Average-Weather-in-Tilcara-Argentina-Year-Round
"Tilcara, Argentina",Mar,10.6,15,5.6,12.2,39,111.8,https://weatherspark.com/y/27954/Average-Weather-in-Tilcara-Argentina-Year-Round
"Tilcara, Argentina",Apr,7.8,13.3,2.2,11.5,28,40.6,https://weatherspark.com/y/27954/Average-Weather-in-Tilcara-Argentina-Year-Round
"Tilcara, Argentina",May,4.4,10.6,-1.1,11,28,7.6,https://weatherspark.com/y/27954/Average-Weather-in-Tilcara-Argentina-Year-Round
"Tilcara, Argentina",Jun,2.2,9.4,-3.3,10.7,31,2.5,https://weatherspark.com/y/27954/Average-Weather-in-Tilcara-Argentina-Year-Round
"Tilcara, Argentina",Jul,2.2,9.4,-4.4,10.9,26,0,https://weatherspark.com/y/27954/Average-Weather-in-Tilcara-Argentina-Year-Round
"Tilcara, Argentina",Aug,3.9,11.7,-2.8,11.3,21,2.5,https://weatherspark.com/y/27954/Average-Weather-in-Tilcara-Argentina-Year-Round
"Tilcara, Argentina",Sep,6.1,13.9,-0.6,12,21,5.1,https://weatherspark.com/y/27954/Average-Weather-in-Tilcara-Argentina-Year-Round
"Tilcara, Argentina",Oct,8.9,15.6,2.2,12.7,27,25.4,https://weatherspark.com/y/27954/Average-Weather-in-Tilcara-Argentina-Year-Round
"Tilcara, Argentina",Nov,10.6,16.7,3.9,13.3,31,61,https://weatherspark.com/y/27954/Average-Weather-in-Tilcara-Argentina-Year-Round
"Tilcara, Argentina",Dec,11.1,16.7,6.1,13.6,42,114.3,https://weatherspark.com/y/27954/Average-Weather-in-Tilcara-Argentina-Year-Round
"Lima, Peru",Jan,22.2,26.1,20,12.7,75,3,https://weatherspark.com/y/20441/Average-Weather-in-Lima-Peru-Year-Round ; https://www.weather-atlas.com/en/peru/lima-climate ; https://www.weather2travel.com/peru/lima/climate/
"Lima, Peru",Feb,23.3,26.7,20.6,12.5,79,4,https://weatherspark.com/y/20441/Average-Weather-in-Lima-Peru-Year-Round ; https://www.weather-atlas.com/en/peru/lima-climate ; https://www.weather2travel.com/peru/lima/climate/
"Lima, Peru",Mar,22.8,26.7,20,12.1,76,3,https://weatherspark.com/y/20441/Average-Weather-in-Lima-Peru-Year-Round ; https://www.weather-atlas.com/en/peru/lima-climate ; https://www.weather2travel.com/peru/lima/climate/
"Lima, Peru",Apr,21.1,24.4,18.3,11.8,53,1,https://weatherspark.com/y/20441/Average-Weather-in-Lima-Peru-Year-Round ; https://www.weather-atlas.com/en/peru/lima-climate ; https://www.weather2travel.com/peru/lima/climate/
"Lima, Peru",May,18.9,22.2,16.7,11.6,38,0,https://weatherspark.com/y/20441/Average-Weather-in-Lima-Peru-Year-Round ; https://www.weather-atlas.com/en/peru/lima-climate ; https://www.weather2travel.com/peru/lima/climate/
"Lima, Peru",Jun,17.8,20.6,16.1,11.4,37,1,https://weatherspark.com/y/20441/Average-Weather-in-Lima-Peru-Year-Round ; https://www.weather-atlas.com/en/peru/lima-climate ; https://www.weather2travel.com/peru/lima/climate/
"Lima, Peru",Jul,17.2,19.4,15.6,11.5,30,1,https://weatherspark.com/y/20441/Average-Weather-in-Lima-Peru-Year-Round ; https://www.weather-atlas.com/en/peru/lima-climate ; https://www.weather2travel.com/peru/lima/climate/
"Lima, Peru",Aug,16.7,19.4,15,11.7,28,1,https://weatherspark.com/y/20441/Average-Weather-in-Lima-Peru-Year-Round ; https://www.weather-atlas.com/en/peru/lima-climate ; https://www.weather2travel.com/peru/lima/climate/
"Lima, Peru",Sep,17.2,19.4,15.6,12,37,1,https://weatherspark.com/y/20441/Average-Weather-in-Lima-Peru-Year-Round ; https://www.weather-atlas.com/en/peru/lima-climate ; https://www.weather2travel.com/peru/lima/climate/
"Lima, Peru",Oct,17.8,20.6,16.1,12.4,51,1,https://weatherspark.com/y/20441/Average-Weather-in-Lima-Peru-Year-Round ; https://www.weather-atlas.com/en/peru/lima-climate ; https://www.weather2travel.com/peru/lima/climate/
"Lima, Peru",Nov,18.9,22.2,17.2,12.7,59,1,https://weatherspark.com/y/20441/Average-Weather-in-Lima-Peru-Year-Round ; https://www.weather-atlas.com/en/peru/lima-climate ; https://www.weather2travel.com/peru/lima/climate/
"Lima, Peru",Dec,21.1,24.4,18.3,12.8,69,1,https://weatherspark.com/y/20441/Average-Weather-in-Lima-Peru-Year-Round ; https://www.weather-atlas.com/en/peru/lima-climate ; https://www.weather2travel.com/peru/lima/climate/
"Århus, Denmark",Jan,1.1,2.8,-1.1,7.7,67,35.6,https://weatherspark.com/y/68639/Average-Weather-in-%C3%85rhus-Denmark-Year-Round
"Århus, Denmark",Feb,1.1,3.3,-1.1,9.6,65,27.9,https://weatherspark.com/y/68639/Average-Weather-in-%C3%85rhus-Denmark-Year-Round
"Århus, Denmark",Mar,2.8,6.1,0,12,63,30.5,https://weatherspark.com/y/68639/Average-Weather-in-%C3%85rhus-Denmark-Year-Round
"Århus, Denmark",Apr,6.7,11.1,2.8,14.3,56,27.9,https://weatherspark.com/y/68639/Average-Weather-in-%C3%85rhus-Denmark-Year-Round
"Århus, Denmark",May,11.7,15.6,6.7,16.4,49,38.1,https://weatherspark.com/y/68639/Average-Weather-in-%C3%85rhus-Denmark-Year-Round
"Århus, Denmark",Jun,14.4,18.3,9.4,17.6,46,53.3,https://weatherspark.com/y/68639/Average-Weather-in-%C3%85rhus-Denmark-Year-Round
"Århus, Denmark",Jul,16.7,20.6,11.7,16.9,44,53.3,https://weatherspark.com/y/68639/Average-Weather-in-%C3%85rhus-Denmark-Year-Round
"Århus, Denmark",Aug,16.7,20,11.7,15,48,55.9,https://weatherspark.com/y/68639/Average-Weather-in-%C3%85rhus-Denmark-Year-Round
"Århus, Denmark",Sep,13.3,16.7,9.4,12.7,51,55.9,https://weatherspark.com/y/68639/Average-Weather-in-%C3%85rhus-Denmark-Year-Round
"Århus, Denmark",Oct,8.9,11.7,6.1,10.3,58,55.9,https://weatherspark.com/y/68639/Average-Weather-in-%C3%85rhus-Denmark-Year-Round
"Århus, Denmark",Nov,5,7.2,2.8,8.2,66,48.3,https://weatherspark.com/y/68639/Average-Weather-in-%C3%85rhus-Denmark-Year-Round
"Århus, Denmark",Dec,2.2,3.9,0,7,68,40.6,https://weatherspark.com/y/68639/Average-Weather-in-%C3%85rhus-Denmark-Year-Round
"Kutaisi, Georgia",Jan,5,9.4,1.1,9.5,62,66,https://weatherspark.com/y/102441/Average-Weather-in-Kutaisi-Georgia-Year-Round
"Kutaisi, Georgia",Feb,5.6,11.1,1.1,10.6,61,58.4,https://weatherspark.com/y/102441/Average-Weather-in-Kutaisi-Georgia-Year-Round
"Kutaisi, Georgia",Mar,8.3,14.4,3.9,12,59,55.9,https://weatherspark.com/y/102441/Average-Weather-in-Kutaisi-Georgia-Year-Round
"Kutaisi, Georgia",Apr,13.3,19.4,8.3,13.4,57,53.3,https://weatherspark.com/y/102441/Average-Weather-in-Kutaisi-Georgia-Year-Round
"Kutaisi, Georgia",May,17.8,23.9,12.8,14.6,48,50.8,https://weatherspark.com/y/102441/Average-Weather-in-Kutaisi-Georgia-Year-Round
"Kutaisi, Georgia",Jun,21.7,27.2,16.7,15.2,28,63.5,https://weatherspark.com/y/102441/Average-Weather-in-Kutaisi-Georgia-Year-Round
"Kutaisi, Georgia",Jul,23.9,29.4,19.4,14.9,10,55.9,https://weatherspark.com/y/102441/Average-Weather-in-Kutaisi-Georgia-Year-Round
"Kutaisi, Georgia",Aug,24.4,29.4,19.4,13.8,9,55.9,https://weatherspark.com/y/102441/Average-Weather-in-Kutaisi-Georgia-Year-Round
"Kutaisi, Georgia",Sep,20.6,26.1,15.6,12.4,25,76.2,https://weatherspark.com/y/102441/Average-Weather-in-Kutaisi-Georgia-Year-Round
"Kutaisi, Georgia",Oct,15.6,20.6,11.1,11,46,86.4,https://weatherspark.com/y/102441/Average-Weather-in-Kutaisi-Georgia-Year-Round
"Kutaisi, Georgia",Nov,10,14.4,5.6,9.8,56,96.5,https://weatherspark.com/y/102441/Average-Weather-in-Kutaisi-Georgia-Year-Round
"Kutaisi, Georgia",Dec,5.6,10.6,2.2,9.1,60,68.6,https://weatherspark.com/y/102441/Average-Weather-in-Kutaisi-Georgia-Year-Round
"Bishkek, Kyrgyzstan",Jan,-3.9,1.1,-8.3,9.4,58,2.5,https://weatherspark.com/y/108097/Average-Weather-in-Bishkek-Kyrgyzstan-Year-Round
"Bishkek, Kyrgyzstan",Feb,-2.2,3.3,-6.1,10.6,58,5.1,https://weatherspark.com/y/108097/Average-Weather-in-Bishkek-Kyrgyzstan-Year-Round
"Bishkek, Kyrgyzstan",Mar,5.6,10.6,0,12,57,20.3,https://weatherspark.com/y/108097/Average-Weather-in-Bishkek-Kyrgyzstan-Year-Round
"Bishkek, Kyrgyzstan",Apr,12.8,18.3,6.7,13.4,51,33,https://weatherspark.com/y/108097/Average-Weather-in-Bishkek-Kyrgyzstan-Year-Round
"Bishkek, Kyrgyzstan",May,17.8,23.9,11.7,14.7,43,35.6,https://weatherspark.com/y/108097/Average-Weather-in-Bishkek-Kyrgyzstan-Year-Round
"Bishkek, Kyrgyzstan",Jun,22.8,28.9,16.1,15.3,28,22.9,https://weatherspark.com/y/108097/Average-Weather-in-Bishkek-Kyrgyzstan-Year-Round
"Bishkek, Kyrgyzstan",Jul,25,31.1,17.8,15,15,12.7,https://weatherspark.com/y/108097/Average-Weather-in-Bishkek-Kyrgyzstan-Year-Round
"Bishkek, Kyrgyzstan",Aug,23.9,30.6,16.1,13.8,11,7.6,https://weatherspark.com/y/108097/Average-Weather-in-Bishkek-Kyrgyzstan-Year-Round
"Bishkek, Kyrgyzstan",Sep,18.3,25,11.1,12.4,19,12.7,https://weatherspark.com/y/108097/Average-Weather-in-Bishkek-Kyrgyzstan-Year-Round
"Bishkek, Kyrgyzstan",Oct,11.1,17.2,5,11,37,22.9,https://weatherspark.com/y/108097/Average-Weather-in-Bishkek-Kyrgyzstan-Year-Round
"Bishkek, Kyrgyzstan",Nov,3.9,9.4,-1.1,9.7,49,17.8,https://weatherspark.com/y/108097/Average-Weather-in-Bishkek-Kyrgyzstan-Year-Round
"Bishkek, Kyrgyzstan",Dec,-2.2,3.3,-6.1,9.1,53,5.1,https://weatherspark.com/y/108097/Average-Weather-in-Bishkek-Kyrgyzstan-Year-Round
"Leh, Kashmir, India",Jan,-9.4,-3.3,-15.6,10.2,55,0,https://weatherspark.com/y/109277/Average-Weather-in-Leh-Kashmir-India-Year-Round
"Leh, Kashmir, India",Feb,-8.3,-2.2,-15,11,61,0,https://weatherspark.com/y/109277/Average-Weather-in-Leh-Kashmir-India-Year-Round
"Leh, Kashmir, India",Mar,-3.3,2.2,-10,12,57,2.5,https://weatherspark.com/y/109277/Average-Weather-in-Leh-Kashmir-India-Year-Round
"Leh, Kashmir, India",Apr,2.8,8.3,-2.8,13.1,48,5.1,https://weatherspark.com/y/109277/Average-Weather-in-Leh-Kashmir-India-Year-Round
"Leh, Kashmir, India",May,7.2,13.3,1.7,14,32,5.1,https://weatherspark.com/y/109277/Average-Weather-in-Leh-Kashmir-India-Year-Round
"Leh, Kashmir, India",Jun,11.7,18.9,5,14.4,13,7.6,https://weatherspark.com/y/109277/Average-Weather-in-Leh-Kashmir-India-Year-Round
"Leh, Kashmir, India",Jul,15.6,23.3,8.3,14.2,13,12.7,https://weatherspark.com/y/109277/Average-Weather-in-Leh-Kashmir-India-Year-Round
"Leh, Kashmir, India",Aug,15.6,22.8,7.8,13.4,14,15.2,https://weatherspark.com/y/109277/Average-Weather-in-Leh-Kashmir-India-Year-Round
"Leh, Kashmir, India",Sep,10.6,17.8,3.3,12.3,7,7.6,https://weatherspark.com/y/109277/Average-Weather-in-Leh-Kashmir-India-Year-Round
"Leh, Kashmir, India",Oct,3.3,9.4,-1.7,11.3,16,2.5,https://weatherspark.com/y/109277/Average-Weather-in-Leh-Kashmir-India-Year-Round
"Leh, Kashmir, India",Nov,-1.7,3.9,-7.2,10.4,30,0,https://weatherspark.com/y/109277/Average-Weather-in-Leh-Kashmir-India-Year-Round
"Leh, Kashmir, India",Dec,-6.7,-0.6,-12.2,9.9,45,0,https://weatherspark.com/y/109277/Average-Weather-in-Leh-Kashmir-India-Year-Round
"Reckong Peo, India",Jan,3.9,10,-1.7,10.4,37,15.2,https://weatherspark.com/y/109265/Average-Weather-in-Sar%C4%81han-Himachal-Pradesh-India-Year-Round
"Reckong Peo, India",Feb,5,11.7,-0.6,11.1,40,25.4,https://weatherspark.com/y/109265/Average-Weather-in-Sar%C4%81han-Himachal-Pradesh-India-Year-Round
"Reckong Peo, India",Mar,8.9,15.6,2.8,12,40,22.9,https://weatherspark.com/y/109265/Average-Weather-in-Sar%C4%81han-Himachal-Pradesh-India-Year-Round
"Reckong Peo, India",Apr,13.9,21.1,7.8,13,30,20.3,https://weatherspark.com/y/109265/Average-Weather-in-Sar%C4%81han-Himachal-Pradesh-India-Year-Round
"Reckong Peo, India",May,18.3,25,11.7,13.8,15,25.4,https://weatherspark.com/y/109265/Average-Weather-in-Sar%C4%81han-Himachal-Pradesh-India-Year-Round
"Reckong Peo, India",Jun,21.1,27.2,15,14.2,12,76.2,https://weatherspark.com/y/109265/Average-Weather-in-Sar%C4%81han-Himachal-Pradesh-India-Year-Round
"Reckong Peo, India",Jul,21.7,26.7,17.2,14,37,157.5,https://weatherspark.com/y/109265/Average-Weather-in-Sar%C4%81han-Himachal-Pradesh-India-Year-Round
"Reckong Peo, India",Aug,20.6,25,16.7,13.2,42,154.9,https://weatherspark.com/y/109265/Average-Weather-in-Sar%C4%81han-Himachal-Pradesh-India-Year-Round
"Reckong Peo, India",Sep,17.8,23.3,12.8,12.3,13,83.8,https://weatherspark.com/y/109265/Average-Weather-in-Sar%C4%81han-Himachal-Pradesh-India-Year-Round
"Reckong Peo, India",Oct,13.3,19.4,7.8,11.4,7,15.2,https://weatherspark.com/y/109265/Average-Weather-in-Sar%C4%81han-Himachal-Pradesh-India-Year-Round
"Reckong Peo, India",Nov,9.4,16.1,4.4,10.5,18,2.5,https://weatherspark.com/y/109265/Average-Weather-in-Sar%C4%81han-Himachal-Pradesh-India-Year-Round
"Reckong Peo, India",Dec,6.1,12.8,1.1,10.1,31,7.6,https://weatherspark.com/y/109265/Average-Weather-in-Sar%C4%81han-Himachal-Pradesh-India-Year-Round
"Munnar, Kerala, India",Jan,16.1,21.1,12.2,11.6,51,15.2,https://weatherspark.com/y/108945/Average-Weather-in-Munnar-Kerala-India-Year-Round
"Munnar, Kerala, India",Feb,17.8,23.3,12.8,11.8,48,17.8,https://weatherspark.com/y/108945/Average-Weather-in-Munnar-Kerala-India-Year-Round
"Munnar, Kerala, India",Mar,20,25.6,14.4,12.1,55,30.5,https://weatherspark.com/y/108945/Average-Weather-in-Munnar-Kerala-India-Year-Round
"Munnar, Kerala, India",Apr,20.6,26.1,16.1,12.4,74,66,https://weatherspark.com/y/108945/Average-Weather-in-Munnar-Kerala-India-Year-Round
"Munnar, Kerala, India",May,20,24.4,16.1,12.6,87,144.8,https://weatherspark.com/y/108945/Average-Weather-in-Munnar-Kerala-India-Year-Round
"Munnar, Kerala, India",Jun,17.8,21.7,15,12.7,94,254,https://weatherspark.com/y/108945/Average-Weather-in-Munnar-Kerala-India-Year-Round
"Munnar, Kerala, India",Jul,17.2,20.6,15,12.6,95,203.2,https://weatherspark.com/y/108945/Average-Weather-in-Munnar-Kerala-India-Year-Round
"Munnar, Kerala, India",Aug,17.2,21.1,15,12.4,94,154.9,https://weatherspark.com/y/108945/Average-Weather-in-Munnar-Kerala-India-Year-Round
"Munnar, Kerala, India",Sep,17.8,21.7,15,12.2,90,154.9,https://weatherspark.com/y/108945/Average-Weather-in-Munnar-Kerala-India-Year-Round
"Munnar, Kerala, India",Oct,17.8,21.7,14.4,11.9,83,203.2,https://weatherspark.com/y/108945/Average-Weather-in-Munnar-Kerala-India-Year-Round
"Munnar, Kerala, India",Nov,17.2,20.6,13.9,11.7,72,132.1,https://weatherspark.com/y/108945/Average-Weather-in-Munnar-Kerala-India-Year-Round
"Munnar, Kerala, India",Dec,16.1,20,12.8,11.5,60,38.1,https://weatherspark.com/y/108945/Average-Weather-in-Munnar-Kerala-India-Year-Round
"Ulaanbaatar, Mongolia",Jan,-22.8,-16.1,-27.8,8.9,42,0,https://weatherspark.com/y/117604/Average-Weather-in-Ulan-Bator-Mongolia-Year-Round
"Ulaanbaatar, Mongolia",Feb,-17.8,-10.6,-24.4,10.3,41,0,https://weatherspark.com/y/117604/Average-Weather-in-Ulan-Bator-Mongolia-Year-Round
"Ulaanbaatar, Mongolia",Mar,-8.3,-1.1,-15,12,43,0,https://weatherspark.com/y/117604/Average-Weather-in-Ulan-Bator-Mongolia-Year-Round
"Ulaanbaatar, Mongolia",Apr,2.2,8.9,-4.4,13.7,45,2.5,https://weatherspark.com/y/117604/Average-Weather-in-Ulan-Bator-Mongolia-Year-Round
"Ulaanbaatar, Mongolia",May,10,16.7,3.3,15.2,47,15.2,https://weatherspark.com/y/117604/Average-Weather-in-Ulan-Bator-Mongolia-Year-Round
"Ulaanbaatar, Mongolia",Jun,16.1,21.7,9.4,16,48,38.1,https://weatherspark.com/y/117604/Average-Weather-in-Ulan-Bator-Mongolia-Year-Round
"Ulaanbaatar, Mongolia",Jul,18.3,23.9,12.2,15.5,45,53.3,https://weatherspark.com/y/117604/Average-Weather-in-Ulan-Bator-Mongolia-Year-Round
"Ulaanbaatar, Mongolia",Aug,16.1,21.7,9.4,14.2,43,45.7,https://weatherspark.com/y/117604/Average-Weather-in-Ulan-Bator-Mongolia-Year-Round
"Ulaanbaatar, Mongolia",Sep,8.9,15.6,2.2,12.5,39,20.3,https://weatherspark.com/y/117604/Average-Weather-in-Ulan-Bator-Mongolia-Year-Round
"Ulaanbaatar, Mongolia",Oct,0,6.7,-6.7,10.8,39,5.1,https://weatherspark.com/y/117604/Average-Weather-in-Ulan-Bator-Mongolia-Year-Round
"Ulaanbaatar, Mongolia",Nov,-12.2,-6.1,-18.3,9.3,41,0,https://weatherspark.com/y/117604/Average-Weather-in-Ulan-Bator-Mongolia-Year-Round
"Ulaanbaatar, Mongolia",Dec,-20,-14.4,-25,8.5,44,0,https://weatherspark.com/y/117604/Average-Weather-in-Ulan-Bator-Mongolia-Year-Round
"Antalya, Turkey",Jan,9.4,14.4,5.6,10,41,132.1,https://weatherspark.com/y/96456/Average-Weather-in-Antalya-Turkey-Year-Round
"Antalya, Turkey",Feb,10,15,6.1,10.9,39,106.7,https://weatherspark.com/y/96456/Average-Weather-in-Antalya-Turkey-Year-Round
"Antalya, Turkey",Mar,12.8,17.8,7.8,12,34,66,https://weatherspark.com/y/96456/Average-Weather-in-Antalya-Turkey-Year-Round
"Antalya, Turkey",Apr,16.1,21.1,11.1,13.2,31,48.3,https://weatherspark.com/y/96456/Average-Weather-in-Antalya-Turkey-Year-Round
"Antalya, Turkey",May,20.6,25.6,15,14.2,23,27.9,https://weatherspark.com/y/96456/Average-Weather-in-Antalya-Turkey-Year-Round
"Antalya, Turkey",Jun,25.6,31.1,20,14.7,7,10.2,https://weatherspark.com/y/96456/Average-Weather-in-Antalya-Turkey-Year-Round
"Antalya, Turkey",Jul,28.9,33.9,22.8,14.4,1,2.5,https://weatherspark.com/y/96456/Average-Weather-in-Antalya-Turkey-Year-Round
"Antalya, Turkey",Aug,28.9,33.9,22.8,13.5,1,2.5,https://weatherspark.com/y/96456/Average-Weather-in-Antalya-Turkey-Year-Round
"Antalya, Turkey",Sep,25,31.1,19.4,12.4,8,15.2,https://weatherspark.com/y/96456/Average-Weather-in-Antalya-Turkey-Year-Round
"Antalya, Turkey",Oct,20.6,26.1,15,11.2,26,50.8,https://weatherspark.com/y/96456/Average-Weather-in-Antalya-Turkey-Year-Round
"Antalya, Turkey",Nov,14.4,20.6,10,10.2,36,91.4,https://weatherspark.com/y/96456/Average-Weather-in-Antalya-Turkey-Year-Round
"Antalya, Turkey",Dec,11.1,16.1,6.7,9.7,42,137.2,https://weatherspark.com/y/96456/Average-Weather-in-Antalya-Turkey-Year-Round
