Location,Month,Avg temp (°C),Avg high (°C),Avg low (°C),Daylight (h/day),Cloud cover (%),Rainfall (mm),Source URL
"Chefchaouen, Morocco",October,16,21,12,11.3,43,61,https://weatherspark.com/y/34075/Average-Weather-in-Chefchaouene-Morocco-Year-Round
"Chefchaouen, Morocco",November,12,17,7,10.3,44,94,https://weatherspark.com/y/34075/Average-Weather-in-Chefchaouene-Morocco-Year-Round
"Chefchaouen, Morocco",December,9,14,4,9.8,45,91,https://weatherspark.com/y/34075/Average-Weather-in-Chefchaouene-Morocco-Year-Round
"Dharamshala, India",January,7,12,2,10.3,37,23,https://weatherspark.com/y/108817/Average-Weather-in-Dharamsala-Himachal-Pradesh-India-Year-Round
"Dharamshala, India",February,9,14,4,11.1,40,43,https://weatherspark.com/y/108817/Average-Weather-in-Dharamsala-Himachal-Pradesh-India-Year-Round
"Dharamshala, India",March,13,19,8,12,40,46,https://weatherspark.com/y/108817/Average-Weather-in-Dharamsala-Himachal-Pradesh-India-Year-Round
"Dharamshala, India",April,19,24,12,13,29,30,https://weatherspark.com/y/108817/Average-Weather-in-Dharamsala-Himachal-Pradesh-India-Year-Round
"Dharamshala, India",May,23,29,16,13.8,13,28,https://weatherspark.com/y/108817/Average-Weather-in-Dharamsala-Himachal-Pradesh-India-Year-Round
"Dharamshala, India",June,25,30,19,14.2,6,69,https://weatherspark.com/y/108817/Average-Weather-in-Dharamsala-Himachal-Pradesh-India-Year-Round
"Dharamshala, India",July,24,28,21,14,24,193,https://weatherspark.com/y/108817/Average-Weather-in-Dharamsala-Himachal-Pradesh-India-Year-Round
"Dharamshala, India",August,23,27,21,13.3,28,178,https://weatherspark.com/y/108817/Average-Weather-in-Dharamsala-Himachal-Pradesh-India-Year-Round
"Dharamshala, India",September,22,26,18,12.3,7,84,https://weatherspark.com/y/108817/Average-Weather-in-Dharamsala-Himachal-Pradesh-India-Year-Round
"Dharamshala, India",October,17,23,12,11.3,7,18,https://weatherspark.com/y/108817/Average-Weather-in-Dharamsala-Himachal-Pradesh-India-Year-Round
"Dharamshala, India",November,13,18,7,10.5,19,8,https://weatherspark.com/y/108817/Average-Weather-in-Dharamsala-Himachal-Pradesh-India-Year-Round
"Dharamshala, India",December,9,14,4,10.1,32,13,https://weatherspark.com/y/108817/Average-Weather-in-Dharamsala-Himachal-Pradesh-India-Year-Round
"Rishikesh, India",January,14,22,10,10.5,25,23,https://weatherspark.com/y/109659/Average-Weather-in-Rish%C4%ABkesh-Uttarakhand-India-Year-Round
"Rishikesh, India",February,17,24,12,11.1,28,33,https://weatherspark.com/y/109659/Average-Weather-in-Rish%C4%ABkesh-Uttarakhand-India-Year-Round
"Rishikesh, India",March,22,30,16,12,29,25,https://weatherspark.com/y/109659/Average-Weather-in-Rish%C4%ABkesh-Uttarakhand-India-Year-Round
"Rishikesh, India",April,28,36,21,12.9,21,25,https://weatherspark.com/y/109659/Average-Weather-in-Rish%C4%ABkesh-Uttarakhand-India-Year-Round
"Rishikesh, India",May,32,39,24,13.7,9,36,https://weatherspark.com/y/109659/Average-Weather-in-Rish%C4%ABkesh-Uttarakhand-India-Year-Round
"Rishikesh, India",June,33,39,27,14.1,11,127,https://weatherspark.com/y/109659/Average-Weather-in-Rish%C4%ABkesh-Uttarakhand-India-Year-Round
"Rishikesh, India",July,31,34,27,13.9,41,295,https://weatherspark.com/y/109659/Average-Weather-in-Rish%C4%ABkesh-Uttarakhand-India-Year-Round
"Rishikesh, India",August,28,32,25,13.2,47,297,https://weatherspark.com/y/109659/Average-Weather-in-Rish%C4%ABkesh-Uttarakhand-India-Year-Round
"Rishikesh, India",September,27,31,23,12.3,16,152,https://weatherspark.com/y/109659/Average-Weather-in-Rish%C4%ABkesh-Uttarakhand-India-Year-Round
"Rishikesh, India",October,23,29,18,11.4,6,25,https://weatherspark.com/y/109659/Average-Weather-in-Rish%C4%ABkesh-Uttarakhand-India-Year-Round
"Rishikesh, India",November,19,27,14,10.6,11,5,https://weatherspark.com/y/109659/Average-Weather-in-Rish%C4%ABkesh-Uttarakhand-India-Year-Round
"Rishikesh, India",December,16,23,11,10.2,21,10,https://weatherspark.com/y/109659/Average-Weather-in-Rish%C4%ABkesh-Uttarakhand-India-Year-Round
"Quy Nhơn, Vietnam",January,23,26,22,11.4,54,20,https://weatherspark.com/y/120742/Average-Weather-in-Qui-Nhon-Vietnam-Year-Round
"Quy Nhơn, Vietnam",February,24,27,22,11.7,50,8,https://weatherspark.com/y/120742/Average-Weather-in-Qui-Nhon-Vietnam-Year-Round
"Quy Nhơn, Vietnam",March,26,29,24,12.1,52,18,https://weatherspark.com/y/120742/Average-Weather-in-Qui-Nhon-Vietnam-Year-Round
"Quy Nhơn, Vietnam",April,28,31,26,12.5,69,20,https://weatherspark.com/y/120742/Average-Weather-in-Qui-Nhon-Vietnam-Year-Round
"Quy Nhơn, Vietnam",May,29,33,27,12.8,90,53,https://weatherspark.com/y/120742/Average-Weather-in-Qui-Nhon-Vietnam-Year-Round
"Quy Nhơn, Vietnam",June,30,33,28,12.9,95,53,https://weatherspark.com/y/120742/Average-Weather-in-Qui-Nhon-Vietnam-Year-Round
"Quy Nhơn, Vietnam",July,30,33,28,12.8,93,38,https://weatherspark.com/y/120742/Average-Weather-in-Qui-Nhon-Vietnam-Year-Round
"Quy Nhơn, Vietnam",August,30,33,27,12.6,95,66,https://weatherspark.com/y/120742/Average-Weather-in-Qui-Nhon-Vietnam-Year-Round
"Quy Nhơn, Vietnam",September,29,32,26,12.2,91,175,https://weatherspark.com/y/120742/Average-Weather-in-Qui-Nhon-Vietnam-Year-Round
"Quy Nhơn, Vietnam",October,27,29,25,11.8,81,312,https://weatherspark.com/y/120742/Average-Weather-in-Qui-Nhon-Vietnam-Year-Round
"Quy Nhơn, Vietnam",November,26,28,24,11.5,69,251,https://weatherspark.com/y/120742/Average-Weather-in-Qui-Nhon-Vietnam-Year-Round
"Quy Nhơn, Vietnam",December,24,26,22,11.3,61,104,https://weatherspark.com/y/120742/Average-Weather-in-Qui-Nhon-Vietnam-Year-Round
"Sighișoara, Romania",January,-3,0,-7,9.1,55,5,https://weatherspark.com/y/91303/Average-Weather-in-Sighi%C8%99oara-Romania-Year-Round
"Sighișoara, Romania",February,-2,3,-6,10.4,55,8,https://weatherspark.com/y/91303/Average-Weather-in-Sighi%C8%99oara-Romania-Year-Round
"Sighișoara, Romania",March,4,9,-1,12,53,15,https://weatherspark.com/y/91303/Average-Weather-in-Sighi%C8%99oara-Romania-Year-Round
"Sighișoara, Romania",April,9,15,4,13.6,52,36,https://weatherspark.com/y/91303/Average-Weather-in-Sighi%C8%99oara-Romania-Year-Round
"Sighișoara, Romania",May,14,20,8,15,47,48,https://weatherspark.com/y/91303/Average-Weather-in-Sighi%C8%99oara-Romania-Year-Round
"Sighișoara, Romania",June,18,23,12,15.7,37,64,https://weatherspark.com/y/91303/Average-Weather-in-Sighi%C8%99oara-Romania-Year-Round
"Sighișoara, Romania",July,19,25,13,15.3,23,61,https://weatherspark.com/y/91303/Average-Weather-in-Sighi%C8%99oara-Romania-Year-Round
"Sighișoara, Romania",August,19,25,12,14.1,25,48,https://weatherspark.com/y/91303/Average-Weather-in-Sighi%C8%99oara-Romania-Year-Round
"Sighișoara, Romania",September,14,21,8,12.5,38,38,https://weatherspark.com/y/91303/Average-Weather-in-Sighi%C8%99oara-Romania-Year-Round
"Sighișoara, Romania",October,9,14,3,10.9,45,30,https://weatherspark.com/y/91303/Average-Weather-in-Sighi%C8%99oara-Romania-Year-Round
"Sighișoara, Romania",November,3,7,-1,9.4,53,18,https://weatherspark.com/y/91303/Average-Weather-in-Sighi%C8%99oara-Romania-Year-Round
"Sighișoara, Romania",December,-2,1,-5,8.7,56,13,https://weatherspark.com/y/91303/Average-Weather-in-Sighi%C8%99oara-Romania-Year-Round
"Koh Lanta, Thailand",January,27,31,24,11.7,62,25,https://weatherspark.com/y/112958/Average-Weather-in-Ko-Lanta-Thailand-Year-Round
"Koh Lanta, Thailand",February,28,33,24,11.9,63,20,https://weatherspark.com/y/112958/Average-Weather-in-Ko-Lanta-Thailand-Year-Round
"Koh Lanta, Thailand",March,28,33,24,12.1,74,58,https://weatherspark.com/y/112958/Average-Weather-in-Ko-Lanta-Thailand-Year-Round
"Koh Lanta, Thailand",April,28,33,26,12.3,88,112,https://weatherspark.com/y/112958/Average-Weather-in-Ko-Lanta-Thailand-Year-Round
"Koh Lanta, Thailand",May,28,32,26,12.5,92,190,https://weatherspark.com/y/112958/Average-Weather-in-Ko-Lanta-Thailand-Year-Round
"Koh Lanta, Thailand",June,28,31,26,12.6,90,193,https://weatherspark.com/y/112958/Average-Weather-in-Ko-Lanta-Thailand-Year-Round
"Koh Lanta, Thailand",July,28,31,26,12.5,91,208,https://weatherspark.com/y/112958/Average-Weather-in-Ko-Lanta-Thailand-Year-Round
"Koh Lanta, Thailand",August,28,31,25,12.4,91,239,https://weatherspark.com/y/112958/Average-Weather-in-Ko-Lanta-Thailand-Year-Round
"Koh Lanta, Thailand",September,27,31,25,12.2,90,290,https://weatherspark.com/y/112958/Average-Weather-in-Ko-Lanta-Thailand-Year-Round
"Koh Lanta, Thailand",October,27,30,25,11.9,88,259,https://weatherspark.com/y/112958/Average-Weather-in-Ko-Lanta-Thailand-Year-Round
"Koh Lanta, Thailand",November,27,30,24,11.8,82,170,https://weatherspark.com/y/112958/Average-Weather-in-Ko-Lanta-Thailand-Year-Round
"Koh Lanta, Thailand",December,27,30,24,11.7,69,86,https://weatherspark.com/y/112958/Average-Weather-in-Ko-Lanta-Thailand-Year-Round
"Ahangama, Sri Lanka",January,27,31,24,11.8,65,61,https://weatherspark.com/y/110067/Average-Weather-in-Weligama-Sri-Lanka-Year-Round
"Ahangama, Sri Lanka",February,28,31,24,11.9,60,43,https://weatherspark.com/y/110067/Average-Weather-in-Weligama-Sri-Lanka-Year-Round
"Ahangama, Sri Lanka",March,28,31,26,12.1,61,61,https://weatherspark.com/y/110067/Average-Weather-in-Weligama-Sri-Lanka-Year-Round
"Ahangama, Sri Lanka",April,28,31,26,12.3,75,107,https://weatherspark.com/y/110067/Average-Weather-in-Weligama-Sri-Lanka-Year-Round
"Ahangama, Sri Lanka",May,29,31,27,12.4,86,119,https://weatherspark.com/y/110067/Average-Weather-in-Weligama-Sri-Lanka-Year-Round
"Ahangama, Sri Lanka",June,28,31,27,12.5,88,74,https://weatherspark.com/y/110067/Average-Weather-in-Weligama-Sri-Lanka-Year-Round
"Ahangama, Sri Lanka",July,28,30,27,12.4,88,53,https://weatherspark.com/y/110067/Average-Weather-in-Weligama-Sri-Lanka-Year-Round
"Ahangama, Sri Lanka",August,28,30,26,12.3,86,64,https://weatherspark.com/y/110067/Average-Weather-in-Weligama-Sri-Lanka-Year-Round
"Ahangama, Sri Lanka",September,28,29,26,12.1,81,94,https://weatherspark.com/y/110067/Average-Weather-in-Weligama-Sri-Lanka-Year-Round
"Ahangama, Sri Lanka",October,28,30,26,12,79,157,https://weatherspark.com/y/110067/Average-Weather-in-Weligama-Sri-Lanka-Year-Round
"Ahangama, Sri Lanka",November,27,30,25,11.8,78,190,https://weatherspark.com/y/110067/Average-Weather-in-Weligama-Sri-Lanka-Year-Round
"Ahangama, Sri Lanka",December,27,30,24,11.8,72,117,https://weatherspark.com/y/110067/Average-Weather-in-Weligama-Sri-Lanka-Year-Round
"Da Nang, Vietnam",January,22,24,19,11.3,51,41,https://weatherspark.com/y/119966/Average-Weather-in-Da-Nang-Vietnam-Year-Round
"Da Nang, Vietnam",February,23,26,21,11.6,45,13,https://weatherspark.com/y/119966/Average-Weather-in-Da-Nang-Vietnam-Year-Round
"Da Nang, Vietnam",March,24,28,22,12.1,50,15,https://weatherspark.com/y/119966/Average-Weather-in-Da-Nang-Vietnam-Year-Round
"Da Nang, Vietnam",April,27,31,24,12.5,68,28,https://weatherspark.com/y/119966/Average-Weather-in-Da-Nang-Vietnam-Year-Round
"Da Nang, Vietnam",May,28,33,26,12.9,89,61,https://weatherspark.com/y/119966/Average-Weather-in-Da-Nang-Vietnam-Year-Round
"Da Nang, Vietnam",June,29,34,26,13.1,95,64,https://weatherspark.com/y/119966/Average-Weather-in-Da-Nang-Vietnam-Year-Round
"Da Nang, Vietnam",July,29,34,26,13,93,58,https://weatherspark.com/y/119966/Average-Weather-in-Da-Nang-Vietnam-Year-Round
"Da Nang, Vietnam",August,29,33,26,12.6,94,119,https://weatherspark.com/y/119966/Average-Weather-in-Da-Nang-Vietnam-Year-Round
"Da Nang, Vietnam",September,28,31,25,12.2,87,292,https://weatherspark.com/y/119966/Average-Weather-in-Da-Nang-Vietnam-Year-Round
"Da Nang, Vietnam",October,26,29,24,11.8,75,455,https://weatherspark.com/y/119966/Average-Weather-in-Da-Nang-Vietnam-Year-Round
"Da Nang, Vietnam",November,24,27,22,11.4,61,305,https://weatherspark.com/y/119966/Average-Weather-in-Da-Nang-Vietnam-Year-Round
"Da Nang, Vietnam",December,22,25,21,11.2,54,145,https://weatherspark.com/y/119966/Average-Weather-in-Da-Nang-Vietnam-Year-Round
"Tenby, Wales",January,7,8,4,8.4,64,97,https://weatherspark.com/y/36247/Average-Weather-in-Tenby-United-Kingdom-Year-Round
"Tenby, Wales",February,6,8,4,10,61,71,https://weatherspark.com/y/36247/Average-Weather-in-Tenby-United-Kingdom-Year-Round
"Tenby, Wales",March,7,9,5,12,60,61,https://weatherspark.com/y/36247/Average-Weather-in-Tenby-United-Kingdom-Year-Round
"Tenby, Wales",April,9,12,6,14,53,48,https://weatherspark.com/y/36247/Average-Weather-in-Tenby-United-Kingdom-Year-Round
"Tenby, Wales",May,12,14,9,15.7,51,51,https://weatherspark.com/y/36247/Average-Weather-in-Tenby-United-Kingdom-Year-Round
"Tenby, Wales",June,14,16,11,16.6,49,56,https://weatherspark.com/y/36247/Average-Weather-in-Tenby-United-Kingdom-Year-Round
"Tenby, Wales",July,16,18,13,16.1,45,51,https://weatherspark.com/y/36247/Average-Weather-in-Tenby-United-Kingdom-Year-Round
"Tenby, Wales",August,16,18,13,14.5,47,58,https://weatherspark.com/y/36247/Average-Weather-in-Tenby-United-Kingdom-Year-Round
"Tenby, Wales",September,14,17,12,12.6,50,66,https://weatherspark.com/y/36247/Average-Weather-in-Tenby-United-Kingdom-Year-Round
"Tenby, Wales",October,12,14,9,10.6,57,94,https://weatherspark.com/y/36247/Average-Weather-in-Tenby-United-Kingdom-Year-Round
"Tenby, Wales",November,9,11,7,8.8,61,102,https://weatherspark.com/y/36247/Average-Weather-in-Tenby-United-Kingdom-Year-Round
"Tenby, Wales",December,7,9,6,7.9,64,102,https://weatherspark.com/y/36247/Average-Weather-in-Tenby-United-Kingdom-Year-Round
"Ella, Sri Lanka",January,19,24,15,11.8,65,91,https://weatherspark.com/y/110316/Average-Weather-in-Ella-Town-Sri-Lanka-Year-Round
"Ella, Sri Lanka",February,20,26,15,11.9,60,56,https://weatherspark.com/y/110316/Average-Weather-in-Ella-Town-Sri-Lanka-Year-Round
"Ella, Sri Lanka",March,22,27,16,12.1,62,56,https://weatherspark.com/y/110316/Average-Weather-in-Ella-Town-Sri-Lanka-Year-Round
"Ella, Sri Lanka",April,22,28,18,12.3,77,91,https://weatherspark.com/y/110316/Average-Weather-in-Ella-Town-Sri-Lanka-Year-Round
"Ella, Sri Lanka",May,22,27,18,12.4,86,84,https://weatherspark.com/y/110316/Average-Weather-in-Ella-Town-Sri-Lanka-Year-Round
"Ella, Sri Lanka",June,22,27,18,12.5,88,48,https://weatherspark.com/y/110316/Average-Weather-in-Ella-Town-Sri-Lanka-Year-Round
"Ella, Sri Lanka",July,22,27,18,12.5,90,38,https://weatherspark.com/y/110316/Average-Weather-in-Ella-Town-Sri-Lanka-Year-Round
"Ella, Sri Lanka",August,22,27,18,12.3,88,41,https://weatherspark.com/y/110316/Average-Weather-in-Ella-Town-Sri-Lanka-Year-Round
"Ella, Sri Lanka",September,21,26,18,12.1,84,71,https://weatherspark.com/y/110316/Average-Weather-in-Ella-Town-Sri-Lanka-Year-Round
"Ella, Sri Lanka",October,21,26,17,12,84,150,https://weatherspark.com/y/110316/Average-Weather-in-Ella-Town-Sri-Lanka-Year-Round
"Ella, Sri Lanka",November,20,24,16,11.8,81,193,https://weatherspark.com/y/110316/Average-Weather-in-Ella-Town-Sri-Lanka-Year-Round
"Ella, Sri Lanka",December,19,24,16,11.7,73,150,https://weatherspark.com/y/110316/Average-Weather-in-Ella-Town-Sri-Lanka-Year-Round
"El Chaltén, Argentina",January,5,8,2,15.8,68,256,https://en.climate-data.org/south-america/argentina/santa-cruz/el-chalten-185212/
"El Chaltén, Argentina",February,6,10,3,14.2,66,210,https://en.climate-data.org/south-america/argentina/santa-cruz/el-chalten-185212/
"El Chaltén, Argentina",March,4,7,1,12.4,70,255,https://en.climate-data.org/south-america/argentina/santa-cruz/el-chalten-185212/
"El Chaltén, Argentina",April,2,4,-1,10.5,74,275,https://en.climate-data.org/south-america/argentina/santa-cruz/el-chalten-185212/
"El Chaltén, Argentina",May,-1,1,-3,8.9,76,261,https://en.climate-data.org/south-america/argentina/santa-cruz/el-chalten-185212/
"El Chaltén, Argentina",June,-3,-1,-5,8.1,78,218,https://en.climate-data.org/south-america/argentina/santa-cruz/el-chalten-185212/
"El Chaltén, Argentina",July,-4,-1,-6,8.6,76,229,https://en.climate-data.org/south-america/argentina/santa-cruz/el-chalten-185212/
"El Chaltén, Argentina",August,-3,0,-5,10.0,74,232,https://en.climate-data.org/south-america/argentina/santa-cruz/el-chalten-185212/
"El Chaltén, Argentina",September,-1,2,-4,11.8,72,188,https://en.climate-data.org/south-america/argentina/santa-cruz/el-chalten-185212/
"El Chaltén, Argentina",October,0,3,-2,13.7,69,241,https://en.climate-data.org/south-america/argentina/santa-cruz/el-chalten-185212/
"El Chaltén, Argentina",November,2,5,-1,15.4,67,238,https://en.climate-data.org/south-america/argentina/santa-cruz/el-chalten-185212/
"El Chaltén, Argentina",December,3,6,0,16.3,68,266,https://en.climate-data.org/south-america/argentina/santa-cruz/el-chalten-185212/
"Wadi Rum, Jordan",January,9,16,3,10.5,23,8,https://weatherspark.com/y/98737/Average-Weather-in-Aqaba-Jordan-Year-Round
"Wadi Rum, Jordan",February,11,17,5,11.2,21,5,https://weatherspark.com/y/98737/Average-Weather-in-Aqaba-Jordan-Year-Round
"Wadi Rum, Jordan",March,14,21,7,12.0,20,5,https://weatherspark.com/y/98737/Average-Weather-in-Aqaba-Jordan-Year-Round
"Wadi Rum, Jordan",April,18,26,11,12.9,23,3,https://weatherspark.com/y/98737/Average-Weather-in-Aqaba-Jordan-Year-Round
"Wadi Rum, Jordan",May,23,30,15,13.7,19,0,https://weatherspark.com/y/98737/Average-Weather-in-Aqaba-Jordan-Year-Round
"Wadi Rum, Jordan",June,26,33,18,14.0,3,0,https://weatherspark.com/y/98737/Average-Weather-in-Aqaba-Jordan-Year-Round
"Wadi Rum, Jordan",July,27,34,20,13.8,2,0,https://weatherspark.com/y/98737/Average-Weather-in-Aqaba-Jordan-Year-Round
"Wadi Rum, Jordan",August,27,34,20,13.2,1,0,https://weatherspark.com/y/98737/Average-Weather-in-Aqaba-Jordan-Year-Round
"Wadi Rum, Jordan",September,25,31,18,12.3,2,3,https://weatherspark.com/y/98737/Average-Weather-in-Aqaba-Jordan-Year-Round
"Wadi Rum, Jordan",October,21,27,15,11.4,13,3,https://weatherspark.com/y/98737/Average-Weather-in-Aqaba-Jordan-Year-Round
"Wadi Rum, Jordan",November,15,22,9,10.7,24,3,https://weatherspark.com/y/98737/Average-Weather-in-Aqaba-Jordan-Year-Round
"Wadi Rum, Jordan",December,10,17,5,10.3,27,5,https://weatherspark.com/y/98737/Average-Weather-in-Aqaba-Jordan-Year-Round
"Como, Italy",January,2,6,-2,9.1,46,41,https://weatherspark.com/y/62658/Average-Weather-in-Como-Italy-Year-Round
"Como, Italy",February,3,8,-1,10.4,45,41,https://weatherspark.com/y/62658/Average-Weather-in-Como-Italy-Year-Round
"Como, Italy",March,8,12,3,12.0,48,53,https://weatherspark.com/y/62658/Average-Weather-in-Como-Italy-Year-Round
"Como, Italy",April,12,16,7,13.6,52,89,https://weatherspark.com/y/62658/Average-Weather-in-Como-Italy-Year-Round
"Como, Italy",May,16,21,12,15.0,52,104,https://weatherspark.com/y/62658/Average-Weather-in-Como-Italy-Year-Round
"Como, Italy",June,20,24,16,15.7,41,91,https://weatherspark.com/y/62658/Average-Weather-in-Como-Italy-Year-Round
"Como, Italy",July,23,27,18,15.3,29,74,https://weatherspark.com/y/62658/Average-Weather-in-Como-Italy-Year-Round
"Como, Italy",August,22,26,17,14.0,31,79,https://weatherspark.com/y/62658/Average-Weather-in-Como-Italy-Year-Round
"Como, Italy",September,18,22,14,12.5,40,94,https://weatherspark.com/y/62658/Average-Weather-in-Como-Italy-Year-Round
"Como, Italy",October,13,17,9,10.9,50,99,https://weatherspark.com/y/62658/Average-Weather-in-Como-Italy-Year-Round
"Como, Italy",November,7,11,4,9.5,52,91,https://weatherspark.com/y/62658/Average-Weather-in-Como-Italy-Year-Round
"Como, Italy",December,3,7,-1,8.7,47,51,https://weatherspark.com/y/62658/Average-Weather-in-Como-Italy-Year-Round
"Ortisei, Italy",January,-6,1,-9,9.1,47,10,https://weatherspark.com/y/150490/Average-Weather-in-Dolomiti-Italy-Year-Round
"Ortisei, Italy",February,-3,4,-7,10.4,47,18,https://weatherspark.com/y/150490/Average-Weather-in-Dolomiti-Italy-Year-Round
"Ortisei, Italy",March,3,9,-3,12.0,50,28,https://weatherspark.com/y/150490/Average-Weather-in-Dolomiti-Italy-Year-Round
"Ortisei, Italy",April,7,13,1,13.6,55,46,https://weatherspark.com/y/150490/Average-Weather-in-Dolomiti-Italy-Year-Round
"Ortisei, Italy",May,12,17,6,15.0,57,69,https://weatherspark.com/y/150490/Average-Weather-in-Dolomiti-Italy-Year-Round
"Ortisei, Italy",June,15,21,9,15.7,50,89,https://weatherspark.com/y/150490/Average-Weather-in-Dolomiti-Italy-Year-Round
"Ortisei, Italy",July,17,23,11,15.3,37,86,https://weatherspark.com/y/150490/Average-Weather-in-Dolomiti-Italy-Year-Round
"Ortisei, Italy",August,17,22,10,14.1,39,79,https://weatherspark.com/y/150490/Average-Weather-in-Dolomiti-Italy-Year-Round
"Ortisei, Italy",September,12,18,7,12.5,47,76,https://weatherspark.com/y/150490/Average-Weather-in-Dolomiti-Italy-Year-Round
"Ortisei, Italy",October,6,12,2,10.8,54,71,https://weatherspark.com/y/150490/Average-Weather-in-Dolomiti-Italy-Year-Round
"Ortisei, Italy",November,-1,5,-4,9.4,53,51,https://weatherspark.com/y/150490/Average-Weather-in-Dolomiti-Italy-Year-Round
"Ortisei, Italy",December,-5,1,-9,8.7,48,20,https://weatherspark.com/y/150490/Average-Weather-in-Dolomiti-Italy-Year-Round
"Jodhpur, India",January,17,24,11,10.7,15,3,https://weatherspark.com/y/107681/Average-Weather-in-Jodhpur-Rajasthan-India-Year-Round
"Jodhpur, India",February,20,27,14,11.3,16,5,https://weatherspark.com/y/107681/Average-Weather-in-Jodhpur-Rajasthan-India-Year-Round
"Jodhpur, India",March,26,33,19,12.0,22,3,https://weatherspark.com/y/107681/Average-Weather-in-Jodhpur-Rajasthan-India-Year-Round
"Jodhpur, India",April,32,38,24,12.8,21,5,https://weatherspark.com/y/107681/Average-Weather-in-Jodhpur-Rajasthan-India-Year-Round
"Jodhpur, India",May,34,40,28,13.5,11,10,https://weatherspark.com/y/107681/Average-Weather-in-Jodhpur-Rajasthan-India-Year-Round
"Jodhpur, India",June,34,39,29,13.8,22,33,https://weatherspark.com/y/107681/Average-Weather-in-Jodhpur-Rajasthan-India-Year-Round
"Jodhpur, India",July,32,36,28,13.6,51,86,https://weatherspark.com/y/107681/Average-Weather-in-Jodhpur-Rajasthan-India-Year-Round
"Jodhpur, India",August,29,33,27,13.0,50,86,https://weatherspark.com/y/107681/Average-Weather-in-Jodhpur-Rajasthan-India-Year-Round
"Jodhpur, India",September,30,35,26,12.3,21,41,https://weatherspark.com/y/107681/Average-Weather-in-Jodhpur-Rajasthan-India-Year-Round
"Jodhpur, India",October,28,34,21,11.5,7,8,https://weatherspark.com/y/107681/Average-Weather-in-Jodhpur-Rajasthan-India-Year-Round
"Jodhpur, India",November,23,30,16,10.9,11,3,https://weatherspark.com/y/107681/Average-Weather-in-Jodhpur-Rajasthan-India-Year-Round
"Jodhpur, India",December,18,26,12,10.5,17,3,https://weatherspark.com/y/107681/Average-Weather-in-Jodhpur-Rajasthan-India-Year-Round
"Langkawi, Malaysia",January,28,32,25,11.8,66,30,https://weatherspark.com/y/149064/Average-Weather-at-Langkawi-International-Airport-Malaysia-Year-Round
"Langkawi, Malaysia",February,28,33,25,11.9,66,28,https://weatherspark.com/y/149064/Average-Weather-at-Langkawi-International-Airport-Malaysia-Year-Round
"Langkawi, Malaysia",March,29,32,26,12.1,76,76,https://weatherspark.com/y/149064/Average-Weather-at-Langkawi-International-Airport-Malaysia-Year-Round
"Langkawi, Malaysia",April,29,32,26,12.3,89,132,https://weatherspark.com/y/149064/Average-Weather-at-Langkawi-International-Airport-Malaysia-Year-Round
"Langkawi, Malaysia",May,28,32,26,12.4,93,168,https://weatherspark.com/y/149064/Average-Weather-at-Langkawi-International-Airport-Malaysia-Year-Round
"Langkawi, Malaysia",June,28,31,26,12.5,90,137,https://weatherspark.com/y/149064/Average-Weather-at-Langkawi-International-Airport-Malaysia-Year-Round
"Langkawi, Malaysia",July,28,31,25,12.4,90,147,https://weatherspark.com/y/149064/Average-Weather-at-Langkawi-International-Airport-Malaysia-Year-Round
"Langkawi, Malaysia",August,28,31,25,12.3,91,175,https://weatherspark.com/y/149064/Average-Weather-at-Langkawi-International-Airport-Malaysia-Year-Round
"Langkawi, Malaysia",September,27,31,25,12.1,90,218,https://weatherspark.com/y/149064/Average-Weather-at-Langkawi-International-Airport-Malaysia-Year-Round
"Langkawi, Malaysia",October,27,31,25,12,89,229,https://weatherspark.com/y/149064/Average-Weather-at-Langkawi-International-Airport-Malaysia-Year-Round
"Langkawi, Malaysia",November,28,31,25,11.8,84,196,https://weatherspark.com/y/149064/Average-Weather-at-Langkawi-International-Airport-Malaysia-Year-Round
"Langkawi, Malaysia",December,28,31,25,11.8,72,114,https://weatherspark.com/y/149064/Average-Weather-at-Langkawi-International-Airport-Malaysia-Year-Round
"Aït Ben Haddou, Morocco",January,10,17,2,10.4,28,7,https://www.timeanddate.com/weather/@2560358/climate
"Aït Ben Haddou, Morocco",February,12,20,5,11.1,26,18,https://www.timeanddate.com/weather/@2560358/climate
"Aït Ben Haddou, Morocco",March,16,23,9,12,27,13,https://www.timeanddate.com/weather/@2560358/climate
"Aït Ben Haddou, Morocco",April,20,27,12,13,24,9,https://www.timeanddate.com/weather/@2560358/climate
"Aït Ben Haddou, Morocco",May,23,31,16,13.7,23,7,https://www.timeanddate.com/weather/@2560358/climate
"Aït Ben Haddou, Morocco",June,28,36,20,14.1,15,7,https://www.timeanddate.com/weather/@2560358/climate
"Aït Ben Haddou, Morocco",July,31,39,23,13.9,6,4,https://www.timeanddate.com/weather/@2560358/climate
"Aït Ben Haddou, Morocco",August,30,38,22,13.2,12,11,https://www.timeanddate.com/weather/@2560358/climate
"Aït Ben Haddou, Morocco",September,26,33,18,12.3,28,20,https://www.timeanddate.com/weather/@2560358/climate
"Aït Ben Haddou, Morocco",October,21,28,14,11.4,36,15,https://www.timeanddate.com/weather/@2560358/climate
"Aït Ben Haddou, Morocco",November,15,22,8,10.6,32,8,https://www.timeanddate.com/weather/@2560358/climate
"Aït Ben Haddou, Morocco",December,11,18,4,10.2,30,12,https://www.timeanddate.com/weather/@2560358/climate
